"code";"wording";"supplementaryUnit";"parentCode"
"4302 19 41";"Pelleteries tannées ou apprêtées (y compris les têtes, queues, pattes et autres morceaux, déchets et chutes), non assemblées ou assemblées (sans adjonction d'autres matières), autres que celles du no 4303 > Pelleteries entières, même sans les têtes, queues ou pattes, non assemblées > autres > de phoques ou d'otaries > de bébés phoques harpés (« à manteau blanc ») ou de bébés phoques à capuchon (« à dos bleu »)";"p/st";"4302 19"
"4302 19 49";"Pelleteries tannées ou apprêtées (y compris les têtes, queues, pattes et autres morceaux, déchets et chutes), non assemblées ou assemblées (sans adjonction d'autres matières), autres que celles du no 4303 > Pelleteries entières, même sans les têtes, queues ou pattes, non assemblées > autres > de phoques ou d'otaries > autres";"p/st";"4302 19"
"4302 19 75";"Pelleteries tannées ou apprêtées (y compris les têtes, queues, pattes et autres morceaux, déchets et chutes), non assemblées ou assemblées (sans adjonction d'autres matières), autres que celles du no 4303 > Pelleteries entières, même sans les têtes, queues ou pattes, non assemblées > autres > d'ovins > d'agneaux dits « astrakan », « breitschwanz », « caracul », « persianer » ou similaires, d'agneaux des Indes, de Chine, de Mongolie ou du Tibet";"p/st";"4302 19"
"4302 19 80";"Pelleteries tannées ou apprêtées (y compris les têtes, queues, pattes et autres morceaux, déchets et chutes), non assemblées ou assemblées (sans adjonction d'autres matières), autres que celles du no 4303 > Pelleteries entières, même sans les têtes, queues ou pattes, non assemblées > autres > d'ovins > autres";"p/st";"4302 19"
"4302 19 99";"Pelleteries tannées ou apprêtées (y compris les têtes, queues, pattes et autres morceaux, déchets et chutes), non assemblées ou assemblées (sans adjonction d'autres matières), autres que celles du no 4303 > Pelleteries entières, même sans les têtes, queues ou pattes, non assemblées > autres > autres";"-";"4302 19"
"4302 20 00";"Pelleteries tannées ou apprêtées (y compris les têtes, queues, pattes et autres morceaux, déchets et chutes), non assemblées ou assemblées (sans adjonction d'autres matières), autres que celles du no 4303 > Têtes, queues, pattes et autres morceaux, déchets et chutes, non assemblés";"-";"4302"
"4302 30";"Pelleteries tannées ou apprêtées (y compris les têtes, queues, pattes et autres morceaux, déchets et chutes), non assemblées ou assemblées (sans adjonction d'autres matières), autres que celles du no 4303 > Pelleteries entières et leurs morceaux et chutes, assemblés";"";"4302"
"4302 30 10";"Pelleteries tannées ou apprêtées (y compris les têtes, queues, pattes et autres morceaux, déchets et chutes), non assemblées ou assemblées (sans adjonction d'autres matières), autres que celles du no 4303 > Pelleteries entières et leurs morceaux et chutes, assemblés > Peaux dites « allongées »";"-";"4302 30"
"4302 30 25";"Pelleteries tannées ou apprêtées (y compris les têtes, queues, pattes et autres morceaux, déchets et chutes), non assemblées ou assemblées (sans adjonction d'autres matières), autres que celles du no 4303 > Pelleteries entières et leurs morceaux et chutes, assemblés > autres > de lapins ou de lièvres";"p/st";"4302 30"
"4302 30 51";"Pelleteries tannées ou apprêtées (y compris les têtes, queues, pattes et autres morceaux, déchets et chutes), non assemblées ou assemblées (sans adjonction d'autres matières), autres que celles du no 4303 > Pelleteries entières et leurs morceaux et chutes, assemblés > autres > de phoques ou d'otaries > de bébés phoques harpés (« à manteau blanc ») ou de bébés phoques à capuchon (« à dos bleu »)";"p/st";"4302 30"
"4302 30 55";"Pelleteries tannées ou apprêtées (y compris les têtes, queues, pattes et autres morceaux, déchets et chutes), non assemblées ou assemblées (sans adjonction d'autres matières), autres que celles du no 4303 > Pelleteries entières et leurs morceaux et chutes, assemblés > autres > de phoques ou d'otaries > autres";"p/st";"4302 30"
"4302 30 99";"Pelleteries tannées ou apprêtées (y compris les têtes, queues, pattes et autres morceaux, déchets et chutes), non assemblées ou assemblées (sans adjonction d'autres matières), autres que celles du no 4303 > Pelleteries entières et leurs morceaux et chutes, assemblés > autres > autres";"-";"4302 30"
"4303";"Vêtements, accessoires du vêtement et autres articles en pelleteries";"";"43"
"4303 10";"Vêtements, accessoires du vêtement et autres articles en pelleteries > Vêtements et accessoires du vêtement";"";"4303"
"4303 10 10";"Vêtements, accessoires du vêtement et autres articles en pelleteries > Vêtements et accessoires du vêtement > en pelleteries de bébés phoques harpés (« à manteau blanc ») ou de bébés phoques à capuchon (« à dos bleu »)";"-";"4303 10"
"4303 10 90";"Vêtements, accessoires du vêtement et autres articles en pelleteries > Vêtements et accessoires du vêtement > autres";"-";"4303 10"
"4303 90 00";"Vêtements, accessoires du vêtement et autres articles en pelleteries > autres";"-";"4303"
"4304 00 00";"Pelleteries factices et articles en pelleteries factices";"-";"43"
"44";"CHAPITRE 44 - BOIS, CHARBON DE BOIS ET OUVRAGES EN BOIS";"";""
"4401";"Bois de chauffage en rondins, bûches, ramilles, fagots ou sous formes similaires; bois en plaquettes ou en particules; sciures, déchets et débris de bois, même agglomérés sous forme de bûches, briquettes, boulettes ou sous formes similaires";"";"44"
"4401 11 00";"Bois de chauffage en rondins, bûches, ramilles, fagots ou sous formes similaires; bois en plaquettes ou en particules; sciures, déchets et débris de bois, même agglomérés sous forme de bûches, briquettes, boulettes ou sous formes similaires > Bois de chauffage en rondins, bûches, ramilles, fagots ou sous formes similaires > de conifères";"-";"4401"
"4401 12 00";"Bois de chauffage en rondins, bûches, ramilles, fagots ou sous formes similaires; bois en plaquettes ou en particules; sciures, déchets et débris de bois, même agglomérés sous forme de bûches, briquettes, boulettes ou sous formes similaires > Bois de chauffage en rondins, bûches, ramilles, fagots ou sous formes similaires > autres que de conifères";"-";"4401"
"4401 21 00";"Bois de chauffage en rondins, bûches, ramilles, fagots ou sous formes similaires; bois en plaquettes ou en particules; sciures, déchets et débris de bois, même agglomérés sous forme de bûches, briquettes, boulettes ou sous formes similaires > Bois en plaquettes ou en particules > de conifères";"-";"4401"
"4401 22 00";"Bois de chauffage en rondins, bûches, ramilles, fagots ou sous formes similaires; bois en plaquettes ou en particules; sciures, déchets et débris de bois, même agglomérés sous forme de bûches, briquettes, boulettes ou sous formes similaires > Bois en plaquettes ou en particules > autres que de conifères";"-";"4401"
"4401 31 00";"Bois de chauffage en rondins, bûches, ramilles, fagots ou sous formes similaires; bois en plaquettes ou en particules; sciures, déchets et débris de bois, même agglomérés sous forme de bûches, briquettes, boulettes ou sous formes similaires > Sciures, déchets et débris de bois, agglomérés sous forme de bûches, briquettes, granulés ou sous formes similaires > granulés de bois";"-";"4401"
"4401 39 00";"Bois de chauffage en rondins, bûches, ramilles, fagots ou sous formes similaires; bois en plaquettes ou en particules; sciures, déchets et débris de bois, même agglomérés sous forme de bûches, briquettes, boulettes ou sous formes similaires > Sciures, déchets et débris de bois, agglomérés sous forme de bûches, briquettes, granulés ou sous formes similaires > autres";"-";"4401"
"4401 40";"Bois de chauffage en rondins, bûches, ramilles, fagots ou sous formes similaires; bois en plaquettes ou en particules; sciures, déchets et débris de bois, même agglomérés sous forme de bûches, briquettes, boulettes ou sous formes similaires > Sciures, déchets et débris de bois, non agglomérés";"";"4401"
"4401 40 10";"Bois de chauffage en rondins, bûches, ramilles, fagots ou sous formes similaires; bois en plaquettes ou en particules; sciures, déchets et débris de bois, même agglomérés sous forme de bûches, briquettes, boulettes ou sous formes similaires > Sciures, déchets et débris de bois, non agglomérés > <B>sciures</B>";"-";"4401 40"
"4401 40 90";"Bois de chauffage en rondins, bûches, ramilles, fagots ou sous formes similaires; bois en plaquettes ou en particules; sciures, déchets et débris de bois, même agglomérés sous forme de bûches, briquettes, boulettes ou sous formes similaires > Sciures, déchets et débris de bois, non agglomérés > <B>autres</B>";"-";"4401 40"
"4402";"Charbon de bois (y compris le charbon de coques ou de noix), même aggloméré";"";"44"
"4402 10 00";"Charbon de bois (y compris le charbon de coques ou de noix), même aggloméré > de bambou";"-";"4402"
"4402 90 00";"Charbon de bois (y compris le charbon de coques ou de noix), même aggloméré > autres";"-";"4402"
"4403";"Bois bruts, même écorcés, désaubiérés ou équarris";"";"44"
"4403 11 00";"Bois bruts, même écorcés, désaubiérés ou équarris > traités avec une peinture, de la créosote ou d'autres agents de conservation > de conifères";"m3";"4403"
"4403 12 00";"Bois bruts, même écorcés, désaubiérés ou équarris > traités avec une peinture, de la créosote ou d'autres agents de conservation > autres que de conifères";"m3";"4403"
"4403 21";"Bois bruts, même écorcés, désaubiérés ou équarris > autres, de conifères > de pin (Pinus spp.), dont la plus grande dimension de la coupe transversale est égale ou supérieure à 15 cm";"";"4403"
"4403 21 10";"Bois bruts, même écorcés, désaubiérés ou équarris > autres, de conifères > de pin (Pinus spp.), dont la plus grande dimension de la coupe transversale est égale ou supérieure à 15 cm > Grumes de sciage";"m3";"4403 21"
"4403 21 90";"Bois bruts, même écorcés, désaubiérés ou équarris > autres, de conifères > de pin (Pinus spp.), dont la plus grande dimension de la coupe transversale est égale ou supérieure à 15 cm > autres";"m3";"4403 21"
"4403 22 00";"Bois bruts, même écorcés, désaubiérés ou équarris > autres, de conifères > de pin (Pinus spp.), autres";"m3";"4403"
"4403 23";"Bois bruts, même écorcés, désaubiérés ou équarris > autres, de conifères > de sapin (Abies spp.) et d’épicéa (Picea spp.), dont la plus grande dimension de la coupe transversale est égale ou supérieure à 15 cm";"";"4403"
"4403 23 10";"Bois bruts, même écorcés, désaubiérés ou équarris > autres, de conifères > de sapin (Abies spp.) et d’épicéa (Picea spp.), dont la plus grande dimension de la coupe transversale est égale ou supérieure à 15 cm > Grumes de sciage";"m3";"4403 23"
